time,open,high,low,close,tick_volume,spread,real_volume
2025-08-28 00:00:00,3397.22,3399.21,3391.24,3391.96,16527,18,0
2025-08-28 04:00:00,3391.99,3392.9,3384.52,3390.25,30814,18,0
2025-08-28 08:00:00,3390.25,3401.02,3387.74,3400.65,25176,18,0
2025-08-28 12:00:00,3400.72,3408.84,3393.76,3397.24,41853,18,0
2025-08-28 16:00:00,3397.29,3417.81,3394.37,3415.58,55718,18,0
2025-08-28 20:00:00,3415.5,3423.1,3414.47,3417.03,34204,18,0
2025-08-29 00:00:00,3418.32,3418.32,3412.95,3413.56,15347,18,0
2025-08-29 04:00:00,3413.55,3414.08,3407.46,3408.88,30030,18,0
2025-08-29 08:00:00,3408.97,3414.84,3406.49,3410.38,34318,18,0
2025-08-29 12:00:00,3410.38,3416.86,3404.16,3416.51,41181,18,0
2025-08-29 16:00:00,3416.49,3449.42,3413.5,3449.27,70672,18,0
2025-08-29 20:00:00,3449.17,3454.04,3440.92,3448.08,43370,18,0
2025-09-01 00:00:00,3447.93,3452.59,3442.37,3443.99,23734,18,0
2025-09-01 04:00:00,3444.04,3486.17,3437.01,3475.08,59499,18,0
2025-09-01 08:00:00,3475.09,3489.77,3467.7,3476.82,55890,18,0
2025-09-01 12:00:00,3476.82,3477.12,3466.23,3469.39,45697,18,0
2025-09-01 16:00:00,3469.41,3481.39,3468.72,3477.35,41498,18,0
2025-09-01 20:00:00,3477.35,3478.9,3476.06,3476.42,7456,18,0
2025-09-02 00:00:00,3477.41,3485.12,3474.44,3479.23,26356,18,0
2025-09-02 04:00:00,3479.23,3508.77,3477.06,3496.67,54644,18,0
2025-09-02 08:00:00,3496.59,3497.82,3470.17,3477.56,59936,18,0
2025-09-02 12:00:00,3477.55,3494.21,3474.33,3482.07,60574,18,0
2025-09-02 16:00:00,3482.0,3528.88,3478.24,3527.86,80495,18,0
2025-09-02 20:00:00,3527.87,3540.03,3521.8,3533.55,45815,18,0
2025-09-03 00:00:00,3533.56,3546.68,3526.21,3536.14,28896,18,0
2025-09-03 04:00:00,3536.15,3545.89,3529.38,3536.9,49758,18,0
2025-09-03 08:00:00,3536.93,3541.22,3527.0,3540.12,49198,18,0
2025-09-03 12:00:00,3540.14,3551.58,3532.25,3550.43,53739,18,0
2025-09-03 16:00:00,3550.46,3572.67,3549.32,3572.43,73109,18,0
2025-09-03 20:00:00,3572.42,3578.51,3558.74,3559.19,51674,18,0
2025-09-04 00:00:00,3560.19,3564.05,3552.07,3561.44,30224,18,0
2025-09-04 04:00:00,3561.53,3563.24,3511.63,3533.06,57633,18,0
2025-09-04 08:00:00,3533.06,3545.61,3524.24,3541.18,50610,18,0
2025-09-04 12:00:00,3541.2,3552.02,3536.54,3548.42,51412,18,0
2025-09-04 16:00:00,3548.4,3558.85,3535.08,3552.38,68427,18,0
2025-09-04 20:00:00,3552.37,3555.54,3542.58,3545.72,36111,18,0
2025-09-05 00:00:00,3546.17,3556.49,3540.05,3552.27,26064,18,0
2025-09-05 04:00:00,3552.27,3559.15,3545.98,3558.36,41206,18,0
2025-09-05 08:00:00,3558.39,3561.03,3544.76,3546.09,45929,18,0
2025-09-05 12:00:00,3546.08,3586.78,3545.92,3580.33,52610,18,0
2025-09-05 16:00:00,3580.33,3600.17,3573.2,3595.28,84469,18,0
2025-09-05 20:00:00,3595.28,3597.39,3586.08,3586.32,46359,18,0
2025-09-08 00:00:00,3580.74,3596.75,3577.96,3594.36,36361,18,0
2025-09-08 04:00:00,3594.38,3597.19,3579.46,3581.62,48497,18,0
2025-09-08 08:00:00,3581.65,3617.17,3581.06,3611.11,49238,18,0
2025-09-08 12:00:00,3611.11,3626.03,3608.55,3624.15,47464,18,0
2025-09-08 16:00:00,3624.24,3646.37,3620.3,3640.71,72103,18,0
